Building:,304 Elm,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,ton-hrs,ton-hrs,tons,ton-hrs,MBTU,MBTU,MBTU,ton-hrs,ton-hrs
25-Jun-18 06:00:00,85469,23577916,28.11,978692,5680937,37583164,3486431,2254276,15180548
25-Jun-18 07:00:00,85473,23578109,36.59,978705,5681619,37584660,3486533,2254360,15180801
25-Jun-18 08:00:00,85477,23578379,37.22,978733,5682538,37586508,3486776,2254445,15181109
25-Jun-18 09:00:00,85481,23578719,49.19,978769,5683464,37588404,3487090,2254531,15181470
25-Jun-18 10:00:00,85485,23579124,44.71,978808,5684328,37590264,3487443,2254618,15181842
25-Jun-18 11:00:00,85489,23579535,44.98,978853,5685194,37592040,3487807,2254699,15182234
25-Jun-18 12:00:00,85492,23579937,50.44,978893,5686013,37593492,3488174,2254773,15182603
25-Jun-18 13:00:00,85495,23580332,62.70,978929,5686909,37594700,3488518,2254846,15182964
25-Jun-18 14:00:00,85498,23580712,71.52,978967,5687847,37595900,3488866,2254919,15183328
25-Jun-18 15:00:00,85502,23581072,53.75,979009,5688805,37597204,3489223,2254993,15183700
25-Jun-18 16:00:00,85505,23581434,59.16,979049,5689761,37598648,3489573,2255064,15184066
25-Jun-18 17:00:00,85508,23581787,63.59,979085,5690760,37600200,3489924,2255137,15184434
25-Jun-18 18:00:00,85512,23582091,55.00,979120,5691705,37601744,3490266,2255211,15184771
25-Jun-18 19:00:00,85515,23582291,83.05,979153,5692573,37602988,3490605,2255284,15185068
25-Jun-18 20:00:00,85520,23582473,54.77,979188,5693313,37604288,3490936,2255357,15185368
25-Jun-18 21:00:00,85524,23582648,36.28,979222,5693996,37605144,3491257,2255414,15185662
25-Jun-18 22:00:00,85528,23582828,32.73,979253,5694585,37605832,3491566,2255469,15185921
25-Jun-18 23:00:00,85532,23582988,23.91,979275,5695035,37606440,3491857,2255517,15186144
26-Jun-18 00:00:00,85536,23583141,20.88,979288,5695438,37606908,3492011,2255566,15186340
26-Jun-18 01:00:00,85540,23583256,23.14,979298,5695765,37607136,3492152,2255618,15186513
26-Jun-18 02:00:00,85544,23583373,26.95,979317,5696058,37607312,3492295,2255659,15186675
26-Jun-18 03:00:00,85547,23583490,25.13,979325,5696361,37607480,3492453,2255699,15186825
26-Jun-18 04:00:00,85551,23583599,19.42,979335,5696648,37607652,3492619,2255738,15186983
26-Jun-18 05:00:00,85555,23583709,23.36,979342,5696941,37607812,3492778,2255776,15187127
26-Jun-18 06:00:00,85558,23583818,24.44,979351,5697243,37607976,3492924,2255823,15187270
26-Jun-18 07:00:00,85561,23583962,47.29,979372,5697596,37608164,3493086,2255875,15187422
26-Jun-18 08:00:00,85564,23584135,60.60,979404,5698024,37608492,3493313,2255933,15187679
26-Jun-18 09:00:00,85567,23584341,46.99,979438,5698581,37609092,3493604,2255995,15187977
26-Jun-18 10:00:00,85570,23584659,38.29,979462,5699241,37609868,3493915,2256061,15188292
26-Jun-18 11:00:00,85573,23584976,37.93,979492,5699824,37610876,3494236,2256128,15188627
26-Jun-18 12:00:00,85576,23585303,47.67,979524,5700495,37612016,3494571,2256194,15188977
26-Jun-18 13:00:00,85580,23585617,70.84,979556,5701214,37613072,3494903,2256261,15189332
26-Jun-18 14:00:00,85583,23585932,66.71,979588,5701953,37614096,3495243,2256327,15189686
26-Jun-18 15:00:00,85587,23586252,57.49,979624,5702696,37615396,3495587,2256393,15190047
26-Jun-18 16:00:00,85591,23586580,55.49,979660,5703485,37616776,3495925,2256458,15190413
26-Jun-18 17:00:00,85595,23586907,51.20,979697,5704342,37618200,3496263,2256523,15190771
26-Jun-18 18:00:00,85600,23587205,53.59,979732,5705233,37619600,3496595,2256591,15191122
26-Jun-18 19:00:00,85604,23587403,46.41,979766,5706143,37621016,3496936,2256662,15191473
26-Jun-18 20:00:00,85609,23587578,45.56,979800,5706972,37622212,3497274,2256737,15191815
26-Jun-18 21:00:00,85615,23587762,38.88,979835,5707731,37623488,3497627,2256797,15192149
26-Jun-18 22:00:00,85622,23587932,40.49,979867,5708494,37624772,3497990,2256853,15192451
26-Jun-18 23:00:00,85628,23588073,24.42,979894,5709148,37626128,3498335,2256896,15192736
27-Jun-18 00:00:00,85635,23588209,24.27,979921,5709708,37627432,3498499,2256938,15193016
27-Jun-18 01:00:00,85642,23588315,30.95,979944,5710108,37628612,3498647,2256983,15193301
27-Jun-18 02:00:00,85649,23588414,28.15,979968,5710505,37629852,3498791,2257027,15193567
27-Jun-18 03:00:00,85656,23588519,28.30,979992,5710909,37631068,3498965,2257072,15193825
27-Jun-18 04:00:00,85663,23588619,24.34,980014,5711303,37632304,3499136,2257116,15194088
27-Jun-18 05:00:00,85670,23588725,25.75,980026,5711700,37633560,3499284,2257162,15194355
27-Jun-18 06:00:00,85677,23588834,26.35,980037,5712238,37634776,3499451,2257232,15194642
27-Jun-18 07:00:00,85682,23588985,58.68,980054,5713142,37636064,3499619,2257320,15194946
27-Jun-18 08:00:00,85687,23589206,76.09,980081,5714110,37637736,3499922,2257406,15195309
27-Jun-18 09:00:00,85693,23589467,49.23,980121,5715138,37639616,3500340,2257501,15195713
27-Jun-18 10:00:00,85698,23589824,57.63,980167,5716154,37641664,3500762,2257594,15196145
27-Jun-18 11:00:00,85703,23590199,53.15,980214,5717089,37643600,3501167,2257689,15196576
27-Jun-18 12:00:00,85708,23590577,51.55,980261,5718032,37645420,3501576,2257775,15196989
27-Jun-18 13:00:00,85714,23590961,97.11,980320,5719168,37647192,3501985,2257860,15197407
27-Jun-18 14:00:00,85719,23591357,57.23,980377,5720311,37649156,3502368,2257947,15197833
27-Jun-18 15:00:00,85725,23591759,58.43,980438,5721335,37651216,3502746,2258031,15198267
27-Jun-18 16:00:00,85730,23592158,59.98,980497,5722336,37653024,3503134,2258115,15198692
27-Jun-18 17:00:00,85735,23592553,55.06,980553,5723278,37654652,3503510,2258202,15199104
27-Jun-18 18:00:00,85740,23592896,65.40,980607,5724297,37656336,3503869,2258295,15199496
27-Jun-18 19:00:00,85745,23593145,75.64,980660,5725290,37657952,3504243,2258391,15199883
27-Jun-18 20:00:00,85752,23593378,45.96,980715,5726146,37659384,3504643,2258483,15200256
27-Jun-18 21:00:00,85759,23593619,37.58,980777,5726940,37660884,3505050,2258553,15200613
27-Jun-18 22:00:00,85767,23593860,41.66,980833,5727773,37662600,3505481,2258618,15200973
27-Jun-18 23:00:00,85774,23594070,29.05,980880,5728540,37664464,3505902,2258674,15201358
28-Jun-18 00:00:00,85782,23594277,26.12,980904,5729192,37666248,3506075,2258729,15201737
28-Jun-18 01:00:00,85790,23594465,29.78,980931,5729701,37668076,3506233,2258783,15202109
28-Jun-18 02:00:00,85798,23594655,24.17,980948,5730205,37669956,3506383,2258839,15202484
28-Jun-18 03:00:00,85806,23594840,32.87,980963,5730729,37671900,3506567,2258895,15202860
28-Jun-18 04:00:00,85815,23595032,27.56,980982,5731244,37673896,3506748,2258952,15203246
28-Jun-18 05:00:00,85823,23595226,29.05,980999,5731747,37675912,3506924,2259009,15203642
28-Jun-18 06:00:00,85832,23595404,34.92,981017,5732496,37677980,3507108,2259096,15204070
28-Jun-18 07:00:00,85838,23595629,76.23,981054,5733691,37680136,3507284,2259203,15204551
28-Jun-18 08:00:00,85844,23595873,90.58,981101,5734892,37682752,3507684,2259319,15205073
28-Jun-18 09:00:00,85850,23596184,68.12,981150,5736117,37685396,3508203,2259424,15205607
28-Jun-18 10:00:00,85855,23596605,67.13,981207,5737281,37687968,3508712,2259537,15206141
28-Jun-18 11:00:00,85862,23597056,67.16,981273,5738533,37690656,3509228,2259651,15206689
28-Jun-18 12:00:00,85868,23597516,71.16,981347,5739789,37693592,3509759,2259764,15207258
28-Jun-18 13:00:00,85874,23597987,111.42,981415,5741275,37696720,3510313,2259866,15207852
28-Jun-18 14:00:00,85880,23598480,82.41,981488,5742764,37699896,3510883,2259971,15208458
28-Jun-18 15:00:00,85886,23598969,83.53,981567,5744292,37703160,3511383,2260079,15209066
28-Jun-18 16:00:00,85893,23599462,84.48,981647,5745866,37706484,3511856,2260189,15209667
28-Jun-18 17:00:00,85899,23599942,81.28,981725,5747367,37709804,3512279,2260301,15210260
28-Jun-18 18:00:00,85906,23600417,85.55,981796,5748872,37713016,3512710,2260417,15210839
28-Jun-18 19:00:00,85913,23600886,98.58,981861,5750367,37716200,3513125,2260528,15211416
28-Jun-18 20:00:00,85920,23601368,62.22,981925,5751763,37718976,3513547,2260640,15211983
28-Jun-18 21:00:00,85929,23601696,45.16,981975,5753128,37721568,3513969,2260721,15212538
28-Jun-18 22:00:00,85937,23601984,41.44,982028,5754409,37724496,3514383,2260800,15213070
28-Jun-18 23:00:00,85945,23602236,30.20,982063,5755551,37727188,3514860,2260865,15213580
29-Jun-18 00:00:00,85953,23602491,22.45,982098,5756611,37729576,3515034,2260929,15214082
29-Jun-18 01:00:00,85961,23602742,27.54,982127,5757498,37731908,3515187,2260996,15214559
29-Jun-18 02:00:00,85969,23602988,33.65,982151,5758361,37734460,3515360,2261057,15215033
29-Jun-18 03:00:00,85978,23603240,26.29,982177,5759175,37736772,3515539,2261118,15215480
29-Jun-18 04:00:00,85987,23603473,38.73,982205,5759911,37738772,3515713,2261175,15215773
29-Jun-18 05:00:00,85994,23603703,26.88,982227,5760643,37740580,3515896,2261246,15216076
29-Jun-18 06:00:00,86000,23603894,22.45,982237,5761319,37742292,3516078,2261344,15216369
29-Jun-18 07:00:00,86005,23604123,74.26,982264,5762114,37744308,3516260,2261455,15216685
29-Jun-18 08:00:00,86010,23604380,85.37,982306,5763031,37746888,3516661,2261568,15217019
29-Jun-18 09:00:00,86016,23604693,62.58,982350,5764206,37749656,3517202,2261675,15217413
29-Jun-18 10:00:00,86022,23605121,71.84,982408,5765451,37752664,3517679,2261780,15217834
29-Jun-18 11:00:00,86028,23605563,81.45,982465,5766708,37755640,3518144,2261885,15218275
29-Jun-18 12:00:00,86035,23606015,84.08,982525,5768071,37758596,3518584,2261992,15218732
29-Jun-18 13:00:00,86044,23606477,108.89,982586,5769664,37761508,3519036,2262102,15219193
29-Jun-18 14:00:00,86052,23606940,97.92,982649,5771168,37764304,3519494,2262211,15219645
29-Jun-18 15:00:00,86061,23607405,100.32,982720,5772582,37767020,3519945,2262317,15220091
29-Jun-18 16:00:00,86069,23607866,96.43,982792,5774041,37769676,3520391,2262421,15220547
29-Jun-18 17:00:00,86077,23608321,93.56,982862,5775556,37772444,3520825,2262529,15220997
29-Jun-18 18:00:00,86086,23608721,101.36,982930,5776953,37775236,3521259,2262634,15221440
29-Jun-18 19:00:00,86095,23609008,103.55,982988,5778357,37778188,3521692,2262734,15221798
29-Jun-18 20:00:00,86106,23609295,96.66,983043,5779684,37781060,3522110,2262829,15222144
29-Jun-18 21:00:00,86117,23609622,90.98,983098,5780907,37783972,3522516,2262900,15222483
29-Jun-18 22:00:00,86127,23609940,72.79,983159,5782106,37786704,3522935,2262971,15222816
29-Jun-18 23:00:00,86137,23610204,37.19,983210,5783091,37789616,3523344,2263038,15223163
30-Jun-18 00:00:00,86146,23610456,26.14,983250,5783924,37792232,3523529,2263102,15223516
30-Jun-18 01:00:00,86155,23610708,30.09,983280,5784613,37794488,3523703,2263169,15223857
30-Jun-18 02:00:00,86164,23610956,28.45,983302,5785240,37796548,3523879,2263235,15224168
30-Jun-18 03:00:00,86173,23611203,25.52,983322,5785852,37798436,3524074,2263302,15224467
30-Jun-18 04:00:00,86182,23611445,25.23,983339,5786451,37800176,3524270,2263368,15224756
30-Jun-18 05:00:00,86190,23611679,29.90,983354,5786985,37801876,3524462,2263434,15225044
30-Jun-18 06:00:00,86197,23611864,41.57,983370,5787840,37803528,3524656,2263517,15225331
30-Jun-18 07:00:00,86202,23612082,88.44,983389,5788913,37805384,3524843,2263615,15225618
30-Jun-18 08:00:00,86208,23612353,86.59,983436,5790051,37807416,3525250,2263717,15225930
30-Jun-18 09:00:00,86215,23612595,84.77,983495,5791364,37809672,3525725,2263816,15226252
30-Jun-18 10:00:00,86223,23612859,83.74,983560,5792699,37812132,3526203,2263915,15226648
30-Jun-18 11:00:00,86231,23613211,89.89,983632,5793987,37814688,3526673,2264009,15227073
30-Jun-18 12:00:00,86240,23613656,103.24,983710,5795208,37817428,3527156,2264104,15227514
30-Jun-18 13:00:00,86248,23614109,92.53,983786,5796444,37820444,3527615,2264200,15227955
30-Jun-18 14:00:00,86256,23614559,96.61,983861,5797691,37823080,3528068,2264296,15228381
30-Jun-18 15:00:00,86264,23615011,98.72,983934,5799004,37825632,3528525,2264392,15228816
30-Jun-18 16:00:00,86273,23615479,104.02,984006,5800348,37828176,3528990,2264492,15229267
30-Jun-18 17:00:00,86281,23615948,100.23,984081,5801711,37830920,3529461,2264598,15229735
30-Jun-18 18:00:00,86290,23616759,98.73,984152,5803088,37833916,3529943,2264707,15230214
30-Jun-18 19:00:00,86298,23617644,98.84,984221,5804467,37836960,3530424,2264816,15230678
30-Jun-18 20:00:00,86307,23618578,90.28,984284,5805745,37839736,3530892,2264923,15231137
30-Jun-18 21:00:00,86316,23619508,79.51,984352,5806994,37842232,3531351,2265010,15231578
30-Jun-18 22:00:00,86326,23620424,73.77,984415,5808201,37844700,3531808,2265092,15231958
30-Jun-18 23:00:00,86334,23621327,27.19,984463,5809212,37847328,3532280,2265165,15232287
01-Jul-18 00:00:00,86343,23622215,28.74,984507,5810079,37849844,3532472,2265240,15232629
01-Jul-18 01:00:00,86353,23623036,29.05,984535,5810760,37852184,3532640,2265309,15232949
01-Jul-18 02:00:00,86362,23623874,33.62,984556,5811384,37854564,3532833,2265377,15233278
01-Jul-18 03:00:00,86371,23624717,29.29,984576,5812024,37856948,3533030,2265445,15233608
01-Jul-18 04:00:00,86380,23625552,32.07,984599,5812652,37859256,3533246,2265514,15233940
01-Jul-18 05:00:00,86389,23626378,31.23,984629,5813231,37861496,3533436,2265581,15234271
01-Jul-18 06:00:00,86397,23627174,47.28,984666,5814090,37863720,3533632,2265668,15234607
01-Jul-18 07:00:00,86403,23628002,96.23,984703,5815165,37865964,3533821,2265776,15234943
01-Jul-18 08:00:00,86409,23628891,96.83,984750,5816272,37868480,3534216,2265889,15235367
01-Jul-18 09:00:00,86415,23629727,101.52,984803,5817441,37871176,3534705,2266001,15235804
01-Jul-18 10:00:00,86422,23630609,101.55,984864,5818729,37874216,3535180,2266110,15236288
01-Jul-18 11:00:00,86433,23631608,113.50,984932,5820135,37877728,3535644,2266214,15236823
01-Jul-18 12:00:00,86444,23632784,118.75,984998,5821673,37881552,3536101,2266315,15237422
01-Jul-18 13:00:00,86456,23633998,125.73,985068,5823292,37885536,3536589,2266421,15238068
01-Jul-18 14:00:00,86468,23635263,134.67,985136,5824961,37889560,3537071,2266523,15238712
01-Jul-18 15:00:00,86481,23636529,130.05,985204,5826648,37893556,3537545,2266625,15239362
01-Jul-18 16:00:00,86495,23637784,131.85,985270,5828300,37897936,3538019,2266726,15239998
01-Jul-18 17:00:00,86508,23639028,139.45,985341,5830059,37902580,3538497,2266827,15240632
01-Jul-18 18:00:00,86521,23640249,128.38,985415,5831805,37907112,3538973,2266933,15241278
01-Jul-18 19:00:00,86534,23641380,136.15,985490,5833517,37911076,3539468,2267039,15241918
01-Jul-18 20:00:00,86545,23642490,111.59,985567,5835017,37914648,3539972,2267143,15242543
01-Jul-18 21:00:00,86560,23643307,149.12,985604,5836272,37917952,3540334,2267199,15243008
01-Jul-18 22:00:00,86575,23644431,113.49,985660,5837717,37921656,3540796,2267286,15243564
01-Jul-18 23:00:00,86585,23645479,47.33,985707,5838917,37925112,3541310,2267367,15244145
02-Jul-18 00:00:00,86595,23646436,38.07,985755,5839887,37928312,3541520,2267447,15244709
02-Jul-18 01:00:00,86604,23647395,61.47,985806,5840657,37931792,3541704,2267520,15245257
02-Jul-18 02:00:00,86614,23648340,39.44,985852,5841410,37935240,3541910,2267593,15245795
02-Jul-18 03:00:00,86624,23649286,42.52,985891,5842246,37938244,3542120,2267668,15246323
02-Jul-18 04:00:00,86634,23650223,33.52,985932,5842944,37941128,3542332,2267743,15246846
02-Jul-18 05:00:00,86644,23651155,44.86,985969,5843719,37943896,3542535,2267816,15247344
02-Jul-18 06:00:00,86654,23651955,108.56,986007,5844559,37946500,3542733,2267894,15247810
02-Jul-18 07:00:00,86665,23652781,116.41,986051,5846112,37948528,3542930,2267985,15248241
02-Jul-18 08:00:00,86665,23652781,115.28,986051,5847691,37948528,3543326,2267985,15248241
02-Jul-18 09:00:00,86665,23652781,160.04,986051,5849244,37948528,3543819,2267985,15248241
02-Jul-18 10:00:00,86698,23656212,123.79,986224,5850913,37960472,3544338,2268344,15250297
02-Jul-18 11:00:00,86708,23657392,125.22,986287,5852652,37964636,3544872,2268465,15250974
02-Jul-18 12:00:00,86719,23658541,122.54,986349,5854506,37968856,3545388,2268582,15251620
02-Jul-18 13:00:00,86732,23659721,154.47,986407,5856236,37973124,3545883,2268691,15252272
02-Jul-18 14:00:00,86744,23660966,133.86,986470,5858170,37977264,3546396,2268811,15252932
02-Jul-18 15:00:00,86755,23662175,131.59,986536,5859985,37981184,3546931,2268934,15253572
02-Jul-18 16:00:00,86766,23663348,135.14,986601,5861836,37985072,3547455,2269059,15254211
02-Jul-18 17:00:00,86777,23664549,130.53,986666,5863532,37989068,3547969,2269184,15254856
02-Jul-18 18:00:00,86788,23665705,131.61,986731,5865359,37993108,3548497,2269308,15255494
02-Jul-18 19:00:00,86799,23666756,131.89,986794,5867040,37997080,3549028,2269432,15256102
02-Jul-18 20:00:00,86810,23667809,121.36,986858,5868620,38000564,3549562,2269555,15256671
02-Jul-18 21:00:00,86820,23668849,113.48,986923,5870213,38003840,3550074,2269652,15257191
02-Jul-18 22:00:00,86830,23669865,101.13,986987,5871751,38007032,3550558,2269749,15257650
02-Jul-18 23:00:00,86840,23670826,41.19,987032,5873002,38010176,3551046,2269833,15258085
03-Jul-18 00:00:00,86850,23671777,43.63,987076,5873982,38013588,3551248,2269916,15258474
03-Jul-18 01:00:00,86859,23672681,45.47,987145,5874792,38017096,3551448,2270000,15258839
03-Jul-18 02:00:00,86868,23673616,47.02,987206,5875597,38020108,3551648,2270085,15259226
03-Jul-18 03:00:00,86877,23674560,38.31,987251,5876387,38023092,3551866,2270172,15259610
03-Jul-18 04:00:00,86887,23675485,38.55,987298,5877141,38026032,3552075,2270259,15259997
03-Jul-18 05:00:00,86895,23676394,35.75,987346,5877935,38029012,3552288,2270346,15260385
03-Jul-18 06:00:00,86904,23677326,36.11,987412,5879037,38032124,3552495,2270452,15260788
03-Jul-18 07:00:00,86915,23678252,138.30,987480,5880824,38035256,3552705,2270573,15261217
03-Jul-18 08:00:00,86927,23679277,137.22,987549,5882675,38038988,3553095,2270696,15261761
03-Jul-18 09:00:00,86938,23680416,141.48,987619,5884649,38042872,3553593,2270817,15262370
03-Jul-18 10:00:00,86950,23681578,132.20,987695,5886586,38046840,3554088,2270931,15262991
03-Jul-18 11:00:00,86961,23682764,129.09,987774,5888478,38051008,3554607,2271040,15263634
03-Jul-18 12:00:00,86974,23683968,135.98,987850,5890448,38055424,3555132,2271165,15264306
03-Jul-18 13:00:00,86986,23685216,143.88,987926,5892603,38059908,3555668,2271291,15264993
03-Jul-18 14:00:00,86999,23686483,146.31,988001,5894576,38064608,3556171,2271420,15265691
03-Jul-18 15:00:00,87014,23687751,152.66,988078,5896571,38069376,3556677,2271558,15266424
03-Jul-18 16:00:00,87028,23689019,146.98,988156,5898362,38074188,3557191,2271701,15267164
03-Jul-18 17:00:00,87042,23690299,153.42,988234,5900149,38078760,3557697,2271840,15267888
03-Jul-18 18:00:00,87055,23691563,141.86,988318,5901961,38083268,3558209,2271980,15268608
03-Jul-18 19:00:00,87068,23692719,155.59,988400,5903606,38087776,3558724,2272115,15269268
03-Jul-18 20:00:00,87081,23693851,122.33,988479,5905331,38091932,3559238,2272250,15269907
03-Jul-18 21:00:00,87092,23694972,104.02,988560,5906940,38095992,3559767,2272351,15270511
03-Jul-18 22:00:00,87102,23696024,96.89,988642,5908570,38099844,3560287,2272433,15271042
03-Jul-18 23:00:00,87112,23696993,40.31,988698,5909720,38103484,3560785,2272500,15271493
04-Jul-18 00:00:00,87122,23697945,42.97,988754,5910834,38106652,3560981,2272567,15271949
04-Jul-18 01:00:00,87131,23698898,36.72,988825,5911684,38109740,3561193,2272636,15272410
04-Jul-18 02:00:00,87141,23699877,39.33,988874,5912448,38112688,3561409,2272705,15272863
04-Jul-18 03:00:00,87149,23700822,37.31,988905,5913267,38115536,3561627,2272774,15273307
04-Jul-18 04:00:00,87158,23701807,38.42,988941,5913989,38118408,3561839,2272843,15273763
04-Jul-18 05:00:00,87167,23702685,35.91,988976,5914777,38121240,3562052,2272913,15274216
04-Jul-18 06:00:00,87175,23703545,37.95,989010,5915746,38124040,3562264,2272988,15274668
04-Jul-18 07:00:00,87184,23704411,42.78,989046,5916841,38126924,3562477,2273083,15275125
