Building:,304 Elm Street,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,Totalized Gallons,Totalized Lbs,Demand Gallons/hr,Totalized Lbs,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Lbs
19-Feb-18 17:00:00,757688,Bad,6,1357165,9194050,7147343,287602,452858,31642154
19-Feb-18 18:00:00,757721,Bad,27,1357256,9194829,7147500,287613,452928,31645174
19-Feb-18 19:00:00,757754,Bad,12,1357374,9195569,7147674,287624,452985,31647984
19-Feb-18 20:00:00,757777,Bad,12,1357486,9196280,7147845,287640,453048,31650880
19-Feb-18 21:00:00,757794,Bad,6,1357542,9196966,7147976,287659,453103,31653780
19-Feb-18 22:00:00,757812,Bad,12,1357596,9197543,7148134,287675,453150,31656664
19-Feb-18 23:00:00,757829,Bad,6,1357646,9198053,7148330,287690,453193,31659480
20-Feb-18 00:00:00,757846,Bad,12,1357699,9198532,7148504,287695,453233,31662164
20-Feb-18 01:00:00,757863,Bad,12,1357752,9199043,7148627,287700,453276,31664770
20-Feb-18 02:00:00,757881,Bad,6,1357804,9199743,7148776,287705,453321,31667476
20-Feb-18 03:00:00,757899,Bad,12,1357856,9200387,7148917,287712,453364,31670218
20-Feb-18 04:00:00,757916,Bad,6,1357911,9201011,7149040,287718,453408,31672846
20-Feb-18 05:00:00,757933,Bad,12,1357961,9201694,7149195,287725,453450,31675532
20-Feb-18 06:00:00,757951,Bad,6,1358015,9202375,7149343,287729,453496,31678336
20-Feb-18 07:00:00,757982,Bad,12,1358079,9203099,7149515,287738,453541,31681252
20-Feb-18 08:00:00,758018,Bad,6,1358145,9203762,7149693,287750,453596,31684132
20-Feb-18 09:00:00,758048,Bad,6,1358219,9204505,7149831,287764,453650,31687018
20-Feb-18 10:00:00,758076,Bad,27,1358302,9205049,7149934,287776,453694,31689476
20-Feb-18 11:00:00,758105,Bad,6,1358378,9205610,7150030,287781,453743,31691896
20-Feb-18 12:00:00,758135,Bad,6,1358491,9206147,7150104,287793,453790,31694108
20-Feb-18 13:00:00,758160,Bad,6,1358584,9206702,7150190,287803,453831,31696224
20-Feb-18 14:00:00,758184,Bad,6,1358727,9207215,7150267,287818,453866,31697804
20-Feb-18 15:00:00,758205,Bad,6,1358818,9207781,7150324,287829,453906,31699362
20-Feb-18 16:00:00,758225,Bad,6,1358948,9208255,7150399,287840,453942,31700944
20-Feb-18 17:00:00,758246,Bad,6,1358996,9208659,7150438,287860,453976,31702848
20-Feb-18 18:00:00,758271,Bad,6,1359116,9209133,7150493,287871,454016,31705610
20-Feb-18 19:00:00,758298,Bad,12,1359210,9209671,7150575,287882,454051,31708000
20-Feb-18 20:00:00,758313,Bad,6,1359318,9210098,7150645,287889,454093,31710428
20-Feb-18 21:00:00,758323,Bad,6,1359374,9210507,7150726,287905,454132,31712782
20-Feb-18 22:00:00,758332,Bad,6,1359426,9210952,7150815,287917,454170,31715092
20-Feb-18 23:00:00,758342,Bad,6,1359482,9211497,7150903,287926,454210,31717558
21-Feb-18 00:00:00,758354,Bad,6,1359533,9212135,7150988,287938,454250,31719996
21-Feb-18 01:00:00,758368,Bad,12,1359584,9212579,7151101,287949,454286,31722460
21-Feb-18 02:00:00,758383,Bad,21,1359639,9213147,7151228,287965,454325,31724896
21-Feb-18 03:00:00,758396,Bad,6,1359690,9213709,7151334,287972,454365,31727376
21-Feb-18 04:00:00,758410,Bad,12,1359740,9214423,7151420,287982,454399,31729944
21-Feb-18 05:00:00,758423,Bad,6,1359789,9214942,7151576,287997,454435,31732464
21-Feb-18 06:00:00,758437,Bad,6,1359845,9215519,7151659,288004,454477,31735076
21-Feb-18 07:00:00,758465,Bad,6,1359894,9216217,7151745,288024,454513,31737866
21-Feb-18 08:00:00,758494,Bad,21,1360013,9216852,7151872,288027,454555,31740272
21-Feb-18 09:00:00,758522,Bad,0,1360098,9217744,7151948,288044,454606,31742828
21-Feb-18 10:00:00,758548,Bad,6,1360180,9218370,7152036,288050,454651,31745256
21-Feb-18 11:00:00,758576,Bad,12,1360254,9219134,7152106,288060,454694,31747616
21-Feb-18 12:00:00,758600,Bad,6,1360415,9220007,7152182,288065,454743,31749652
21-Feb-18 13:00:00,758623,Bad,6,1360524,9220762,7152300,288075,454786,31751768
21-Feb-18 14:00:00,758646,Bad,6,1360670,9221430,7152344,288083,454826,31754148
21-Feb-18 15:00:00,758667,Bad,6,1360766,9222157,7152398,288091,454857,31755832
21-Feb-18 16:00:00,758686,Bad,6,1360860,9222732,7152460,288098,454892,31757520
21-Feb-18 17:00:00,758707,Bad,6,1360923,9223502,7152525,288105,454928,31759248
21-Feb-18 18:00:00,758728,Bad,21,1361006,9224133,7152583,288108,454968,31761884
21-Feb-18 19:00:00,758750,Bad,0,1361103,9224759,7152636,288114,455004,31764088
21-Feb-18 20:00:00,758760,Bad,12,1361210,9225423,7152676,288117,455037,31765946
21-Feb-18 21:00:00,758768,Bad,0,1361260,9225987,7152754,288134,455058,31767652
21-Feb-18 22:00:00,758775,Bad,6,1361309,9226754,7152822,288135,455089,31770084
21-Feb-18 23:00:00,758782,Bad,6,1361353,9227244,7152863,288146,455135,31772432
22-Feb-18 00:00:00,758788,Bad,21,1361403,9227930,7152921,288147,455164,31774772
22-Feb-18 01:00:00,758793,Bad,6,1361451,9228740,7152967,288154,455201,31777316
22-Feb-18 02:00:00,758803,Bad,21,1361501,9229236,7153038,288159,455237,31779872
22-Feb-18 03:00:00,758817,Bad,6,1361550,9229760,7153108,288161,455270,31782532
22-Feb-18 04:00:00,758829,Bad,21,1361596,9230248,7153190,288170,455305,31785228
22-Feb-18 05:00:00,758843,Bad,-8118,1361647,9230772,7153308,288174,455345,31787992
22-Feb-18 06:00:00,758857,Bad,0,1361698,9231296,7153424,288183,455392,31790752
22-Feb-18 07:00:00,758883,Bad,12,1361763,9231830,7153528,288187,455431,31793480
22-Feb-18 08:00:00,758912,Bad,6,1361841,9232361,7153673,288206,455478,31796216
22-Feb-18 09:00:00,758947,Bad,12,1361909,9232994,7153843,288217,455526,31799020
22-Feb-18 10:00:00,758978,Bad,18,1362004,9233682,7153980,288227,455577,31801620
22-Feb-18 11:00:00,759009,Bad,12,1362121,9234375,7154110,288232,455627,31804288
22-Feb-18 12:00:00,759045,Bad,12,1362334,9235123,7154244,288243,455681,31807404
22-Feb-18 13:00:00,759076,Bad,18,1362502,9235823,7154393,288254,455731,31810084
22-Feb-18 14:00:00,759111,Bad,18,1362644,9236520,7154545,288262,455787,31812908
22-Feb-18 15:00:00,759145,Bad,12,1362740,9237253,7154712,288273,455844,31815964
22-Feb-18 16:00:00,759180,Bad,12,1362845,9238006,7154897,288283,455903,31819168
22-Feb-18 17:00:00,759219,Bad,18,1362906,9238664,7155098,288300,455964,31822348
22-Feb-18 18:00:00,759260,Bad,18,1362993,9239401,7155294,288308,456033,31825664
22-Feb-18 19:00:00,759301,Bad,33,1363100,9240076,7155511,288314,456099,31828936
22-Feb-18 20:00:00,759329,Bad,12,1363211,9240724,7155754,288338,456170,31832092
22-Feb-18 21:00:00,759352,Bad,18,1363270,9241313,7156027,288350,456230,31835244
22-Feb-18 22:00:00,759374,Bad,12,1363325,9241943,7156231,288375,456290,31838472
22-Feb-18 23:00:00,759397,Bad,12,1363378,9242515,7156461,288382,456336,31841402
23-Feb-18 00:00:00,759419,Bad,12,1363434,9243166,7156655,288400,456388,31844358
23-Feb-18 01:00:00,759440,Bad,18,1363487,9243823,7156896,288401,456442,31847094
23-Feb-18 02:00:00,759463,Bad,12,1363540,9244455,7157086,288403,456497,31850120
23-Feb-18 03:00:00,759488,Bad,6,1363596,9245026,7157318,288413,456551,31853162
23-Feb-18 04:00:00,759509,Bad,12,1363649,9245626,7157502,288430,456600,31856280
23-Feb-18 05:00:00,759532,Bad,27,1363702,9246244,7157751,288435,456650,31859464
23-Feb-18 06:00:00,759560,Bad,12,1363756,9246870,7157953,288444,456708,31862764
23-Feb-18 07:00:00,759608,Bad,18,1363830,9247441,7158221,288451,456769,31866356
23-Feb-18 08:00:00,759656,Bad,12,1363906,9247441,7158548,288458,456839,31869892
23-Feb-18 09:00:00,759696,Bad,18,1364017,9247441,7158800,288463,456917,31873412
23-Feb-18 10:00:00,759737,Bad,18,1364127,9247441,7159031,288475,456981,31876932
23-Feb-18 11:00:00,759776,Bad,12,1364208,9247441,7159203,288485,457047,31880440
23-Feb-18 12:00:00,759813,Bad,33,1364311,9247441,7159397,288500,457114,31883952
23-Feb-18 13:00:00,759851,Bad,12,1364412,9247441,7159575,288505,457186,31887344
23-Feb-18 14:00:00,759887,Bad,33,1364522,9247441,7159780,288521,457251,31890824
23-Feb-18 15:00:00,759923,Bad,12,1364604,9247441,7159998,288533,457317,31894364
23-Feb-18 16:00:00,759961,Bad,12,1364690,9247441,7160193,288534,457380,31897796
23-Feb-18 17:00:00,760001,Bad,12,1364763,9247441,7160388,288544,457449,31901280
23-Feb-18 18:00:00,760041,Bad,12,1364834,9247686,7160605,288554,457518,31904720
23-Feb-18 19:00:00,760084,Bad,18,1364934,9248205,7160773,288567,457599,31908272
23-Feb-18 20:00:00,760110,Bad,12,1365041,9248723,7160954,288586,457671,31911746
23-Feb-18 21:00:00,760133,Bad,12,1365098,9249246,7161146,288594,457727,31915036
23-Feb-18 22:00:00,760156,Bad,12,1365152,9249788,7161336,288594,457781,31918368
23-Feb-18 23:00:00,760177,Bad,12,1365205,9250277,7161508,288597,457833,31921568
24-Feb-18 00:00:00,760199,Bad,12,1365258,9250464,7161659,288605,457886,31924674
24-Feb-18 01:00:00,760219,Bad,6,1365311,9250647,7161841,288618,457936,31927948
24-Feb-18 02:00:00,760240,Bad,12,1365364,9251168,7161977,288624,457985,31931008
24-Feb-18 03:00:00,760261,Bad,21,1365415,9251692,7162175,288628,458033,31934036
24-Feb-18 04:00:00,760283,Bad,12,1365468,9252677,7162341,288637,458083,31937076
24-Feb-18 05:00:00,760304,Bad,12,1365523,9253800,7162531,288642,458128,31940072
24-Feb-18 06:00:00,760325,Bad,6,1365576,9253800,7162712,288649,458180,31943078
24-Feb-18 07:00:00,760366,Bad,27,1365637,9253800,7162884,288659,458235,31946382
24-Feb-18 08:00:00,760409,Bad,6,1365737,9253800,7163041,288672,458293,31949572
24-Feb-18 09:00:00,760448,Bad,27,1365837,9254632,7163179,288684,458338,31952666
24-Feb-18 10:00:00,760482,Bad,12,1365944,9255606,7163302,288694,458383,31955532
24-Feb-18 11:00:00,760511,Bad,21,1366036,9255715,7163391,288706,458432,31958176
24-Feb-18 12:00:00,760539,Bad,12,1366125,9255715,7163482,288714,458482,31960608
24-Feb-18 13:00:00,760567,Bad,12,1366235,9255715,7163632,288730,458533,31963328
24-Feb-18 14:00:00,760596,Bad,6,1366336,9255715,7163706,288733,458574,31966282
24-Feb-18 15:00:00,760625,Bad,12,1366452,9255715,7163795,288753,458622,31969250
24-Feb-18 16:00:00,760656,Bad,6,1366537,9255715,7163933,288775,458666,31972132
24-Feb-18 17:00:00,760687,Bad,12,1366602,9255715,7164055,288787,458720,31975078
24-Feb-18 18:00:00,760717,Bad,12,1366680,9256861,7164193,288797,458775,31978044
24-Feb-18 19:00:00,760748,Bad,12,1366780,9273724,7164313,288799,458825,31981114
24-Feb-18 20:00:00,760766,Bad,6,1366887,9283769,7164448,288809,458884,31984068
24-Feb-18 21:00:00,760782,Bad,12,1366945,9284477,7164625,288825,458933,31987016
24-Feb-18 22:00:00,760796,Bad,6,1367002,9284477,7164779,288837,458982,31989992
24-Feb-18 23:00:00,760814,Bad,12,1367055,9285510,7164918,288846,459025,31992976
25-Feb-18 00:00:00,760832,Bad,6,1367106,9288162,7165074,288851,459073,31995878
25-Feb-18 01:00:00,760850,Bad,6,1367160,9290653,7165236,288854,459114,31998528
25-Feb-18 02:00:00,760868,Bad,12,1367214,9292127,7165375,288860,459158,32001112
25-Feb-18 03:00:00,760886,Bad,6,1367266,9292668,7165531,288862,459202,32003786
25-Feb-18 04:00:00,760904,Bad,12,1367316,9292800,7165680,288864,459242,32006532
25-Feb-18 05:00:00,760922,Bad,6,1367367,9293497,7165832,288871,459287,32009472
25-Feb-18 06:00:00,760942,Bad,27,1367417,9294804,7165986,288885,459343,32012416
25-Feb-18 07:00:00,760979,Bad,12,1367474,9296116,7166158,288896,459401,32015574
25-Feb-18 08:00:00,761021,Bad,12,1367538,9297411,7166395,288902,459456,32018806
25-Feb-18 09:00:00,761060,Bad,18,1367616,9298509,7166633,288915,459510,32022028
25-Feb-18 10:00:00,761098,Bad,12,1367713,9299398,7166809,288920,459570,32025208
25-Feb-18 11:00:00,761134,Bad,33,1367819,9300624,7167033,288947,459633,32028404
25-Feb-18 12:00:00,761170,Bad,12,1367932,9301285,7167233,288952,459705,32031600
25-Feb-18 13:00:00,761204,Bad,12,1368039,9302010,7167425,288966,459772,32034804
25-Feb-18 14:00:00,761253,Bad,12,1368135,9302824,7167600,288974,459831,32038002
25-Feb-18 15:00:00,761291,Bad,18,1368240,9303626,7167804,288989,459886,32041284
25-Feb-18 16:00:00,761327,Bad,12,1368338,9304442,7167942,289002,459945,32044536
25-Feb-18 17:00:00,761361,Bad,6,1368409,9305302,7168123,289015,460008,32047794
25-Feb-18 18:00:00,761398,Bad,27,1368504,9306134,7168403,289026,460071,32051082
25-Feb-18 19:00:00,761436,Bad,12,1368621,9306963,7168564,289044,460136,32054324
25-Feb-18 20:00:00,761460,Bad,6,1368738,9307770,7168749,289051,460195,32057428
25-Feb-18 21:00:00,761480,Bad,12,1368798,9308522,7168954,289066,460250,32060324
25-Feb-18 22:00:00,761497,Bad,6,1368857,9309248,7169112,289082,460303,32063236
25-Feb-18 23:00:00,761512,Bad,12,1368914,9309939,7169259,289092,460352,32066140
26-Feb-18 00:00:00,761526,Bad,12,1368971,9310610,7169499,289104,460403,32069028
26-Feb-18 01:00:00,761541,Bad,6,1369029,9311337,7169640,289111,460455,32071820
26-Feb-18 02:00:00,761556,Bad,18,1369084,9312078,7169774,289116,460499,32074692
26-Feb-18 03:00:00,761573,Bad,21,1369138,9312745,7169929,289128,460551,32077572
26-Feb-18 04:00:00,761589,Bad,12,1369191,9313328,7170122,289142,460597,32080464
26-Feb-18 05:00:00,761607,Bad,12,1369249,9313905,7170323,289143,460644,32083386
26-Feb-18 06:00:00,761623,Bad,12,1369301,9314661,7170551,289150,460693,32086400
26-Feb-18 07:00:00,761657,Bad,21,1369356,9315468,7170725,289159,460758,32089580
26-Feb-18 08:00:00,761694,Bad,12,1369508,9316206,7170966,289178,460819,32092808
26-Feb-18 09:00:00,761730,Bad,6,1369617,9316994,7171181,289193,460884,32095918
26-Feb-18 10:00:00,761763,Bad,12,1369791,9317828,7171371,289213,460943,32098964
26-Feb-18 11:00:00,761795,Bad,12,1369894,9318569,7171508,289220,461000,32101580
26-Feb-18 12:00:00,761826,Bad,6,1370061,9319372,7171616,289230,461062,32104416
26-Feb-18 13:00:00,761856,Bad,6,1370205,9320071,7171788,289241,461116,32107302
26-Feb-18 14:00:00,761862,Bad,12,1370214,9320794,7171788,289246,461122,32107540
26-Feb-18 15:00:00,761862,Bad,0,1370214,9321427,7171788,289259,461122,32107540
26-Feb-18 16:00:00,761862,Bad,12,1370214,9322131,7171788,289275,461122,32107540
26-Feb-18 17:00:00,761862,Bad,6,1370214,9322835,7171788,289288,461122,32107540
26-Feb-18 18:00:00,761862,Bad,12,1370214,9323495,7171788,289292,461122,32107540
26-Feb-18 19:00:00,761862,Bad,12,1370214,9324236,7171788,289307,461122,32107540
26-Feb-18 20:00:00,761862,Bad,6,1370214,9324864,7171788,289325,461122,32107540
26-Feb-18 21:00:00,761862,Bad,12,1370214,9325550,7171788,289340,461122,32107540
26-Feb-18 22:00:00,761862,Bad,18,1370214,9326213,7171788,289346,461122,32107540
26-Feb-18 23:00:00,761862,Bad,12,1370214,9326927,7171788,289356,461122,32107540
27-Feb-18 00:00:00,Bad,Bad,18,0,Bad,Bad,Bad,Bad,Bad
27-Feb-18 01:00:00,762175,Bad,12,1371147,9328551,7173754,289375,461716,32139996
27-Feb-18 02:00:00,762197,Bad,12,1371207,9329204,7173913,289386,461766,32142832
27-Feb-18 03:00:00,762221,Bad,21,1371261,9329752,7174089,289394,461818,32145722
27-Feb-18 04:00:00,762245,Bad,12,1371323,9330324,7174279,289399,461870,32148612
27-Feb-18 05:00:00,762269,Bad,18,1371377,9330830,7174505,289411,461917,32151532
27-Feb-18 06:00:00,762293,Bad,6,1371435,9331475,7174678,289423,461975,32154568
27-Feb-18 07:00:00,762339,Bad,12,1371496,9332172,7174910,289426,462043,32157832
27-Feb-18 08:00:00,762389,Bad,18,1371637,9332944,7175138,289459,462108,32161016
27-Feb-18 09:00:00,762431,Bad,12,1371736,9333733,7175297,289467,462181,32164088
27-Feb-18 10:00:00,762452,Bad,12,1371796,9334462,7175370,289490,462214,32165802
27-Feb-18 11:00:00,762452,Bad,6,1371796,9335089,7175370,289503,462214,32165802
27-Feb-18 12:00:00,762452,Bad,6,1371796,9336557,7175370,289510,462214,32165802
27-Feb-18 13:00:00,762452,Bad,12,1371796,9337723,7175370,289530,462214,32165802
27-Feb-18 14:00:00,762452,Bad,6,1371796,9338380,7175370,289535,462214,32165802
27-Feb-18 15:00:00,762452,Bad,6,1371796,9339260,7175370,289546,462214,32165802
27-Feb-18 16:00:00,762452,Bad,12,1371796,9339922,7175370,289552,462214,32165802
27-Feb-18 17:00:00,762452,Bad,6,1371796,9340732,7175370,289561,462214,32165802
27-Feb-18 18:00:00,762452,Bad,6,1371796,9341432,7175370,289573,462214,32165802
27-Feb-18 19:00:00,762452,Bad,12,1371796,9342108,7175370,289579,462214,32165802
27-Feb-18 20:00:00,762452,Bad,6,1371796,9342763,7175370,289588,462214,32165802
27-Feb-18 21:00:00,762452,Bad,12,1371796,9343414,7175370,289599,462214,32165802
27-Feb-18 22:00:00,762452,Bad,12,1371796,9344150,7175370,289604,462214,32165802
27-Feb-18 23:00:00,762452,Bad,18,1371796,9344812,7175370,289605,462214,32165802
28-Feb-18 00:00:00,Bad,Bad,6,0,Bad,Bad,Bad,Bad,Bad
28-Feb-18 01:00:00,Bad,Bad,18,0,Bad,Bad,Bad,Bad,Bad
28-Feb-18 02:00:00,762811,Bad,6,1373199,9347032,7177840,289631,463013,32213856
28-Feb-18 03:00:00,762830,Bad,12,1373254,9347596,7178055,289631,463060,32216668
28-Feb-18 04:00:00,762850,Bad,27,1373308,9348176,7178280,289634,463104,32219516
28-Feb-18 05:00:00,762870,Bad,6,1373362,9348731,7178469,289637,463148,32222354
28-Feb-18 06:00:00,762891,Bad,12,1373420,9349373,7178641,289642,463196,32225218
28-Feb-18 07:00:00,762932,Bad,12,1373477,9350093,7178865,289645,463252,32228380
28-Feb-18 08:00:00,762972,Bad,18,1373650,9350802,7179094,289650,463321,32231508
28-Feb-18 09:00:00,763008,Bad,12,1373769,9352248,7179278,289658,463379,32234340
28-Feb-18 10:00:00,763042,Bad,27,1373871,9352674,7179401,289666,463431,32237256
28-Feb-18 11:00:00,763073,Bad,6,1373951,9353375,7179624,289683,463481,32239850
28-Feb-18 12:00:00,763103,Bad,12,1374060,9354184,7179832,289688,463540,32242304
28-Feb-18 13:00:00,763129,Bad,6,1374207,9354977,7179913,289698,463582,32244612
28-Feb-18 14:00:00,763137,Bad,6,1374325,9356028,7180020,289713,463628,32246952
28-Feb-18 15:00:00,763174,Bad,6,1374409,9356786,7180101,289723,463663,32249288
28-Feb-18 16:00:00,763204,Bad,6,1374556,9357567,7180176,289729,463710,32251740
28-Feb-18 17:00:00,763235,Bad,12,1374640,9358366,7180289,289738,463751,32254196
28-Feb-18 18:00:00,763263,Bad,6,1374710,9359186,7180399,289754,463802,32256836
28-Feb-18 19:00:00,763291,Bad,6,1374830,9359978,7180546,289756,463849,32259344
28-Feb-18 20:00:00,763308,Bad,12,1374946,9360927,7180661,289768,463896,32261812
28-Feb-18 21:00:00,763323,Bad,6,1375008,9361466,7180805,289773,463942,32264362
28-Feb-18 22:00:00,763337,Bad,12,1375062,9362195,7180907,289785,463982,32267056
28-Feb-18 23:00:00,763351,Bad,6,1375117,9362829,7181009,289790,464021,32269718
01-Mar-18 00:00:00,763367,Bad,12,1375172,9363387,7181136,289791,464061,32272268
01-Mar-18 01:00:00,763381,Bad,-12773,1375228,9364169,7181254,289795,464099,32274612
01-Mar-18 02:00:00,763398,Bad,12,1375282,9364876,7181340,289812,464138,32277140
01-Mar-18 03:00:00,763418,Bad,27,1375335,9365676,7181457,289823,464180,32279616
01-Mar-18 04:00:00,763435,Bad,6,1375390,9366276,7181610,289828,464216,32282404
01-Mar-18 05:00:00,763453,Bad,6,1375443,9366898,7181820,289835,464258,32285176
01-Mar-18 06:00:00,763472,Bad,12,1375496,9367574,7181964,289842,464307,32287948
01-Mar-18 07:00:00,763505,Bad,6,1375614,9368315,7182159,289847,464361,32291016
01-Mar-18 08:00:00,763542,Bad,6,1375678,9369111,7182569,289853,464412,32293992
01-Mar-18 09:00:00,763578,Bad,12,1375785,9369884,7182693,289855,464459,32296764
01-Mar-18 10:00:00,763606,Bad,12,1375869,9370611,7182796,289871,464506,32299144
01-Mar-18 11:00:00,763629,Bad,12,1375950,9371561,7182889,289875,464549,32301364
01-Mar-18 12:00:00,763643,Bad,6,1376088,9373352,7183025,289884,464596,32303412
01-Mar-18 13:00:00,763653,Bad,6,1376260,9373780,7183090,289893,464635,32305476
01-Mar-18 14:00:00,763684,Bad,18,1376415,9374434,7183161,289904,464673,32307776
01-Mar-18 15:00:00,763708,Bad,-6,1376527,9374997,7183218,289916,464711,32310034
01-Mar-18 16:00:00,763731,Bad,6,1376624,9375557,7183294,289921,464755,32312316
01-Mar-18 17:00:00,763754,Bad,6,1376689,9376230,7183480,289924,464800,32314644
01-Mar-18 18:00:00,763778,Bad,6,1376760,9376907,7183571,289928,464840,32316964
01-Mar-18 19:00:00,763802,Bad,12,1376850,9377703,7183660,289929,464876,32319380
01-Mar-18 20:00:00,763817,Bad,6,1376943,9378449,7183821,289935,464920,32321800
01-Mar-18 21:00:00,763828,Bad,6,1376997,9379107,7183942,289937,464966,32324216
01-Mar-18 22:00:00,763840,Bad,6,1377048,9379718,7184236,289943,465002,32326748
