,YUAG,,Berkeley,,Hopper,,304Elm,,Davenport,,38HH,,320Temple,,53Wall,,Sprague,,Malone,,Trumbull,,17HH,
Thu 05/17/18 19:00,0,8574441,72.5,7550772.5,87.5,3106914,0,1132174,119.3,4774986.5,6.3,3179407.7,0,100094,0,3089657,47.3,514166,0,6983159,0,4782217,0,9440239
Thu 05/17/18 20:00,950,8575391,60.5,7550833,86.7,3107000.7,27.5,1132201.5,114.7,4775101.2,5.2,3179412.8,7.5,100101.5,71,3089728,44,514210,535.5,6983694.5,328.5,4782545.5,505.3,9440744.3
Thu 05/17/18 21:00,419.8,8575810.8,59.2,7550892.2,85,3107085.7,10.8,1132212.3,112.7,4775213.8,4.3,3179417.2,3.3,100104.8,28.7,3089756.7,43.7,514253.7,234.2,6983928.7,150,4782695.5,230.8,9440975.2
Thu 05/17/18 22:00,194.3,8576005.2,51.8,7550944,73.7,3107159.3,5,1132217.3,95.3,4775309.2,4.3,3179421.5,2.2,100107,16,3089772.7,41.3,514295,137.3,6984066,80.3,4782775.8,139.8,9441115
Thu 05/17/18 23:00,188.2,8576193.3,56.8,7551000.8,90.5,3107249.8,4.8,1132222.2,114.7,4775423.8,4.5,3179426,2.2,100109.2,16,3089788.7,39,514334,139.5,6984205.5,73.8,4782849.7,137.8,9441252.8
Fri 05/18/18 00:00,155.8,8576349.2,50.8,7551051.7,88,3107337.8,4.8,1132227,105,4775528.8,4.5,3179430.5,2,100111.2,16.3,3089805,39.8,514373.8,138,6984343.5,68.3,4782918,131.5,9441384.3
Fri 05/18/18 01:00,140.7,8576489.9,54.6,7551106.3,94.5,3107432.3,4.5,1132231.5,110.3,4775639.1,4.8,3179435.3,1.9,100113.1,-254653,2835152,33.8,514407.6,131.5,6984475,72.3,4782990.3,-747426.1,8693958.2
Fri 05/18/18 02:00,129,8576618.8,45.7,7551152,73.5,3107505.8,4.5,1132236,82.2,4775721.3,4,3179439.3,1.7,100114.8,254685.6,3089837.7,27.4,514435,129.5,6984604.5,61.2,4783051.5,747682.4,9441640.7
Fri 05/18/18 03:00,163.3,8576782.2,50.5,7551202.5,81.8,3107587.7,5.2,1132241.2,92.8,4775814.2,4.7,3179444,2,100116.8,16.2,3089853.8,31.5,514466.5,133.2,6984737.7,67.2,4783118.7,129.7,9441770.3
Fri 05/18/18 04:00,141.8,8576924,49.8,7551252.3,81.7,3107669.3,5,1132246.2,92.5,4775906.7,4.5,3179448.5,2,100118.8,16.3,3089870.2,33,514499.5,123.3,6984861,65.7,4783184.3,124.7,9441895
Fri 05/18/18 05:00,149,8577073,49.3,7551301.7,80.3,3107749.7,5,1132251.2,91,4775997.7,4.8,3179453.3,2,100120.8,15.8,3089886,32.2,514531.7,121,6984982,63.8,4783248.2,123.3,9442018.3
Fri 05/18/18 06:00,144,8577217,41.7,7551343.3,68.7,3107818.3,4.8,1132256,78.8,4776076.5,4.3,3179457.7,2,100122.8,15.5,3089901.5,30.5,514562.2,119.5,6985101.5,65.7,4783313.8,123.2,9442141.5
Fri 05/18/18 07:00,144.7,8577361.7,52.2,7551395.5,75.8,3107894.2,6.3,1132262.3,102.2,4776178.7,4.2,3179461.8,2,100124.8,16.3,3089917.8,29,514591.2,119.8,6985221.3,75.2,4783389,127.7,9442269.2
Fri 05/18/18 08:00,147.7,8577509.3,79.7,7551475.2,83.5,3107977.7,8.8,1132271.2,127.2,4776305.8,4.7,3179466.5,2.2,100127,15.2,3089933,34.5,514625.7,123.7,6985345,84.7,4783473.7,129.8,9442399
Fri 05/18/18 09:00,192.8,8577702.2,113,7551588.2,93.5,3108071.2,8.8,1132280,134.7,4776440.5,6,3179472.5,2.5,100129.5,15.3,3089948.3,41.5,514667.2,138.2,6985483.2,95.2,4783568.8,134.2,9442533.2
Fri 05/18/18 10:00,254.2,8577956.3,108.8,7551697,97.8,3108169,9,1132289,135,4776575.5,7.5,3179480,2.3,100131.8,18,3089966.3,58.7,514725.8,156.3,6985639.5,99.7,4783668.5,138.3,9442671.5
Fri 05/18/18 11:00,282.8,8578239.2,99.3,7551796.3,96.2,3108265.2,9,1132298,140.7,4776716.2,9,3179489,2.3,100134.2,21,3089987.3,68.2,514794,160.8,6985800.3,102.8,4783771.3,150.2,9442821.7
Fri 05/18/18 12:00,292,8578531.2,91.8,7551888.2,84.7,3108349.8,8.7,1132306.7,127.3,4776843.5,9.5,3179498.5,1.7,100135.8,21.3,3090008.7,67.5,514861.5,162.7,6985963,103.7,4783875,154.2,9442975.8
Fri 05/18/18 13:00,292.5,8578823.7,102.7,7551990.8,92.2,3108442,8.8,1132315.5,135.7,4776979.2,8.5,3179507,2,100137.8,21.2,3090029.8,57.2,514918.7,165.7,6986128.7,103.3,4783978.3,156.5,9443132.3
Fri 05/18/18 14:00,292.3,8579116,115,7552105.8,100.7,3108542.7,8.7,1132324.2,139.7,4777118.8,8,3179515,2.2,100140,21.8,3090051.7,58.7,514977.3,159.7,6986288.3,103.2,4784081.5,158.7,9443291
Fri 05/18/18 15:00,291.2,8579407.2,120.7,7552226.5,99.8,3108642.5,8.8,1132333,138.5,4777257.3,7.7,3179522.7,2.3,100142.3,21.8,3090073.5,50.8,515028.2,163.5,6986451.8,115.2,4784196.7,162,9443453
Fri 05/18/18 16:00,291,8579698.2,108,7552334.5,100.5,3108743,8.7,1132341.7,131.2,4777388.5,8,3179530.7,2.2,100144.5,22.7,3090096.2,56.5,515084.7,161.5,6986613.3,107.5,4784304.2,163.2,9443616.2
Fri 05/18/18 17:00,292.2,8579990.3,96.7,7552431.2,98.3,3108841.3,8.8,1132350.5,120.8,4777509.3,7.3,3179538,2,100146.5,22.3,3090118.5,60.7,515145.3,164.2,6986777.5,104.5,4784408.7,159.8,9443776
Fri 05/18/18 18:00,278.3,8580268.7,92.7,7552523.8,87.5,3108928.8,8.8,1132359.3,123.7,4777633,6.3,3179544.3,2,100148.5,19,3090137.5,48.2,515193.5,162.3,6986939.8,94.8,4784503.5,163.2,9443939.2
Fri 05/18/18 19:00,202.8,8580471.5,66.7,7552590.5,73,3109001.8,8.7,1132368,97.7,4777730.7,4.3,3179548.7,2.3,100150.8,17.5,3090155,42.2,515235.7,157.5,6987097.3,91,4784594.5,149.2,9444088.3
Fri 05/18/18 20:00,125.5,8580597,74.5,7552665,81,3109082.8,7.5,1132375.5,122.2,4777852.8,4,3179552.7,1.7,100152.5,15.8,3090170.8,41.3,515277,148.7,6987246,96.2,4784690.7,147,9444235.3
