,Day Ahead LMP,Real Time LMP
2018-07-01 09:00:00,32.89,37.61
2018-07-01 10:00:00,37.33,64.19
2018-07-01 11:00:00,51.22,63.64
2018-07-01 12:00:00,55.45,74.53
2018-07-01 13:00:00,59.19,80.89
2018-07-01 14:00:00,60.35,68.72
2018-07-01 15:00:00,63.46,67.86
2018-07-01 16:00:00,66.53,61.2
2018-07-01 17:00:00,58.58,77.65
2018-07-01 18:00:00,56.15,64.86
2018-07-01 19:00:00,55.47,80.13
2018-07-01 20:00:00,39.76,71.91
2018-07-01 21:00:00,37.02,58.16
2018-07-01 22:00:00,31.51,51.02
2018-07-01 23:00:00,37.66,46.26
2018-07-02 00:00:00,32.75,38.01
2018-07-02 01:00:00,31.17,36.59
2018-07-02 02:00:00,26.58,30.37
2018-07-02 03:00:00,27.45,30.66
2018-07-02 04:00:00,28.8,33.93
2018-07-02 05:00:00,29.21,29.61
2018-07-02 06:00:00,38.1,28.52
2018-07-02 07:00:00,41.38,28.2
2018-07-02 08:00:00,45.23,28.71
2018-07-02 09:00:00,55.33,33.78
2018-07-02 10:00:00,60.44,59.53
2018-07-02 11:00:00,70.91,52.35
2018-07-02 12:00:00,80.73,51.79
2018-07-02 13:00:00,90.29,52.72
2018-07-02 14:00:00,95.03,52.5
2018-07-02 15:00:00,103.83,55.08
2018-07-02 16:00:00,94.66,64.19
2018-07-02 17:00:00,83.25,40.76
2018-07-02 18:00:00,68.25,49.81
2018-07-02 19:00:00,59.96,38.33
2018-07-02 20:00:00,50.99,43.76
2018-07-02 21:00:00,40.13,35.43
2018-07-02 22:00:00,38.12,35.18
2018-07-02 23:00:00,30.21,54.22
2018-07-03 00:00:00,30.1,41.72
2018-07-03 01:00:00,28.78,34.77
2018-07-03 02:00:00,26.46,35.87
2018-07-03 03:00:00,25.4,36.17
2018-07-03 04:00:00,27.34,31.77
2018-07-03 05:00:00,30.2,31.93
2018-07-03 06:00:00,28.54,30.41
2018-07-03 07:00:00,36.09,28.56
2018-07-03 08:00:00,41.35,29.67
2018-07-03 09:00:00,49.05,36.63
2018-07-03 10:00:00,52.02,44.64
2018-07-03 11:00:00,67.65,54.9
2018-07-03 12:00:00,76.3,65.09
2018-07-03 13:00:00,85.32,60.71
2018-07-03 14:00:00,92.21,58.75
2018-07-03 15:00:00,92.55,55.94
2018-07-03 16:00:00,85.34,53.24
2018-07-03 17:00:00,75.33,48.54
2018-07-03 18:00:00,61.42,43.41
2018-07-03 19:00:00,56.45,34.98
2018-07-03 20:00:00,45.74,50.73
2018-07-03 21:00:00,37.19,49.21
2018-07-03 22:00:00,36.57,67.48
2018-07-03 23:00:00,30.54,44.45
2018-07-04 00:00:00,28.62,39.92
2018-07-04 01:00:00,26.56,32.67
2018-07-04 02:00:00,27.27,43.08
2018-07-04 03:00:00,26.52,43.74
2018-07-04 04:00:00,23.74,27.23
2018-07-04 05:00:00,23.59,28.22
2018-07-04 06:00:00,22.37,31.6
2018-07-04 07:00:00,23.32,38.46
2018-07-04 08:00:00,27.11,53.42
2018-07-04 09:00:00,28.1,50.68
2018-07-04 10:00:00,31.88,53.27
2018-07-04 11:00:00,33.23,51.31
2018-07-04 12:00:00,37.44,51.97
2018-07-04 13:00:00,41.25,56.44
2018-07-04 14:00:00,43.95,60.69
2018-07-04 15:00:00,47.0,61.21
2018-07-04 16:00:00,49.72,67.58
2018-07-04 17:00:00,42.92,74.92
2018-07-04 18:00:00,40.17,61.98
2018-07-04 19:00:00,39.92,49.06
2018-07-04 20:00:00,31.65,49.96
2018-07-04 21:00:00,30.05,49.52
2018-07-04 22:00:00,28.76,57.59
2018-07-04 23:00:00,28.64,36.96
2018-07-05 00:00:00,25.29,30.97
2018-07-05 01:00:00,24.09,27.29
2018-07-05 02:00:00,22.4,26.26
2018-07-05 03:00:00,21.62,25.32
2018-07-05 04:00:00,22.94,26.1
2018-07-05 05:00:00,28.51,47.26
2018-07-05 06:00:00,29.23,54.05
2018-07-05 07:00:00,34.33,59.07
2018-07-05 08:00:00,35.67,67.73
2018-07-05 09:00:00,39.34,74.5
2018-07-05 10:00:00,43.71,79.81
2018-07-05 11:00:00,54.57,69.71
2018-07-05 12:00:00,54.69,83.95
2018-07-05 13:00:00,56.61,255.04
2018-07-05 14:00:00,58.69,228.19
2018-07-05 15:00:00,62.56,199.48
2018-07-05 16:00:00,57.35,218.98
2018-07-05 17:00:00,56.47,189.18
2018-07-05 18:00:00,45.92,101.32
2018-07-05 19:00:00,44.42,67.13
2018-07-05 20:00:00,37.77,80.91
2018-07-05 21:00:00,29.7,70.63
2018-07-05 22:00:00,29.31,56.42
2018-07-05 23:00:00,26.92,46.96
2018-07-06 00:00:00,26.77,44.11
2018-07-06 01:00:00,24.29,39.5
2018-07-06 02:00:00,24.57,38.5
2018-07-06 03:00:00,27.57,47.49
2018-07-06 04:00:00,28.83,55.15
2018-07-06 05:00:00,26.02,45.13
2018-07-06 06:00:00,34.6,45.24
2018-07-06 07:00:00,34.41,52.28
2018-07-06 08:00:00,37.09,51.52
2018-07-06 09:00:00,36.25,59.71
2018-07-06 10:00:00,37.53,58.22
2018-07-06 11:00:00,39.88,46.82
2018-07-06 12:00:00,37.58,31.87
2018-07-06 13:00:00,37.37,27.25
2018-07-06 14:00:00,37.45,25.92
2018-07-06 15:00:00,39.3,26.02
2018-07-06 16:00:00,34.96,25.46
2018-07-06 17:00:00,32.09,22.94
2018-07-06 18:00:00,30.52,20.31
2018-07-06 19:00:00,30.07,19.69
2018-07-06 20:00:00,26.18,19.75
2018-07-06 21:00:00,26.3,18.66
2018-07-06 22:00:00,26.08,11.22
2018-07-06 23:00:00,25.34,13.67
2018-07-07 00:00:00,25.33,19.84
2018-07-07 01:00:00,22.34,19.15
2018-07-07 02:00:00,25.19,19.2
2018-07-07 03:00:00,22.45,19.06
2018-07-07 04:00:00,20.68,15.33
2018-07-07 05:00:00,22.33,16.54
2018-07-07 06:00:00,20.19,14.67
2018-07-07 07:00:00,21.0,17.38
2018-07-07 08:00:00,24.97,19.45
2018-07-07 09:00:00,27.81,19.3
2018-07-07 10:00:00,28.05,19.73
2018-07-07 11:00:00,27.76,19.9
2018-07-07 12:00:00,25.84,16.7
2018-07-07 13:00:00,28.16,14.54
2018-07-07 14:00:00,28.64,17.57
2018-07-07 15:00:00,32.81,20.94
2018-07-07 16:00:00,37.78,21.98
2018-07-07 17:00:00,34.75,21.53
2018-07-07 18:00:00,32.59,24.7
2018-07-07 19:00:00,32.89,20.21
2018-07-07 20:00:00,24.81,20.97
2018-07-07 21:00:00,24.22,17.5
2018-07-07 22:00:00,23.2,15.36
2018-07-07 23:00:00,18.09,-11.8
2018-07-08 00:00:00,13.91,9.15
2018-07-08 01:00:00,13.71,17.55
2018-07-08 02:00:00,13.82,17.55
2018-07-08 03:00:00,13.88,16.55
2018-07-08 04:00:00,13.79,11.41
2018-07-08 05:00:00,13.6,-17.26
2018-07-08 06:00:00,13.4,-11.98
2018-07-08 07:00:00,18.96,-14.3
2018-07-08 08:00:00,21.12,17.59
2018-07-08 09:00:00,23.21,18.11
2018-07-08 10:00:00,23.04,18.12
2018-07-08 11:00:00,26.4,17.56
2018-07-08 12:00:00,28.64,18.02
2018-07-08 13:00:00,29.58,18.08
2018-07-08 14:00:00,32.05,17.84
2018-07-08 15:00:00,38.62,21.85
2018-07-08 16:00:00,40.4,30.65
2018-07-08 17:00:00,38.39,39.15
2018-07-08 18:00:00,34.5,30.71
2018-07-08 19:00:00,32.78,32.18
2018-07-08 20:00:00,25.31,40.87
2018-07-08 21:00:00,23.26,30.15
2018-07-08 22:00:00,23.88,25.46
2018-07-08 23:00:00,18.33,22.81
2018-07-09 00:00:00,17.15,18.26
2018-07-09 01:00:00,17.21,18.07
2018-07-09 02:00:00,15.36,17.22
2018-07-09 03:00:00,14.58,-5.85
2018-07-09 04:00:00,17.77,15.56
2018-07-09 05:00:00,22.56,13.62
2018-07-09 06:00:00,23.5,18.1
2018-07-09 07:00:00,24.78,22.94
2018-07-09 08:00:00,24.95,20.47
2018-07-09 09:00:00,28.54,21.97
2018-07-09 10:00:00,30.37,23.88
2018-07-09 11:00:00,33.29,25.79
2018-07-09 12:00:00,38.82,27.7
2018-07-09 13:00:00,43.69,29.61
2018-07-09 14:00:00,48.86,35.78
2018-07-09 15:00:00,49.69,51.31
2018-07-09 16:00:00,51.52,62.06
2018-07-09 17:00:00,47.83,55.74
2018-07-09 18:00:00,40.39,47.0
2018-07-09 19:00:00,38.59,31.72
2018-07-09 20:00:00,28.86,33.1
2018-07-09 21:00:00,26.25,28.35
2018-07-09 22:00:00,26.36,21.49
2018-07-09 23:00:00,24.52,23.41
2018-07-10 00:00:00,24.27,23.83
2018-07-10 01:00:00,21.06,23.15
2018-07-10 02:00:00,21.1,22.63
2018-07-10 03:00:00,21.89,22.33
2018-07-10 04:00:00,23.34,23.45
2018-07-10 05:00:00,26.02,24.01
2018-07-10 06:00:00,30.15,22.81
2018-07-10 07:00:00,30.05,22.19
2018-07-10 08:00:00,31.23,22.36
2018-07-10 09:00:00,34.28,23.85
2018-07-10 10:00:00,38.52,26.74
2018-07-10 11:00:00,43.23,35.33
2018-07-10 12:00:00,46.4,40.99
2018-07-10 13:00:00,51.0,49.23
2018-07-10 14:00:00,54.21,41.46
2018-07-10 15:00:00,63.79,60.3
2018-07-10 16:00:00,65.6,54.44
2018-07-10 17:00:00,53.53,47.32
2018-07-10 18:00:00,47.45,46.86
2018-07-10 19:00:00,44.79,39.82
2018-07-10 20:00:00,39.0,37.01
2018-07-10 21:00:00,33.18,32.75
2018-07-10 22:00:00,32.78,33.63
2018-07-10 23:00:00,23.67,25.18
2018-07-11 00:00:00,23.78,29.72
2018-07-11 01:00:00,22.77,36.31
2018-07-11 02:00:00,22.47,26.43
2018-07-11 03:00:00,22.6,27.58
2018-07-11 04:00:00,22.88,25.94
2018-07-11 05:00:00,25.4,33.32
2018-07-11 06:00:00,24.94,38.65
2018-07-11 07:00:00,27.94,45.2
2018-07-11 08:00:00,28.72,42.68
2018-07-11 09:00:00,26.79,28.82
2018-07-11 10:00:00,27.52,31.01
2018-07-11 11:00:00,27.25,29.2
2018-07-11 12:00:00,32.64,35.02
2018-07-11 13:00:00,36.34,34.63
2018-07-11 14:00:00,35.7,45.96
2018-07-11 15:00:00,36.3,50.34
2018-07-11 16:00:00,37.68,41.5
2018-07-11 17:00:00,35.69,36.71
2018-07-11 18:00:00,30.57,35.32
2018-07-11 19:00:00,29.84,31.2
2018-07-11 20:00:00,25.2,29.17
2018-07-11 21:00:00,23.37,23.92
2018-07-11 22:00:00,23.38,22.02
2018-07-11 23:00:00,24.73,26.46
2018-07-12 00:00:00,23.1,25.59
2018-07-12 01:00:00,23.27,26.49
2018-07-12 02:00:00,22.7,26.5
2018-07-12 03:00:00,21.51,25.27
2018-07-12 04:00:00,23.13,24.45
2018-07-12 05:00:00,23.76,23.83
2018-07-12 06:00:00,23.13,23.65
2018-07-12 07:00:00,24.27,23.25
2018-07-12 08:00:00,26.42,24.32
2018-07-12 09:00:00,28.24,24.23
2018-07-12 10:00:00,30.33,26.12
2018-07-12 11:00:00,31.26,26.07
2018-07-12 12:00:00,33.53,27.88
2018-07-12 13:00:00,36.07,33.53
2018-07-12 14:00:00,41.95,32.38
2018-07-12 15:00:00,43.09,39.12
2018-07-12 16:00:00,40.83,55.97
2018-07-12 17:00:00,39.49,32.1
2018-07-12 18:00:00,34.99,30.01
2018-07-12 19:00:00,31.66,30.01
2018-07-12 20:00:00,29.68,30.01
2018-07-12 21:00:00,24.97,30.01
2018-07-12 22:00:00,25.46,30.01
2018-07-12 23:00:00,21.89,28.2
2018-07-13 00:00:00,21.15,22.62
2018-07-13 01:00:00,20.26,22.8
2018-07-13 02:00:00,19.26,21.73
2018-07-13 03:00:00,20.2,21.45
2018-07-13 04:00:00,21.14,23.27
2018-07-13 05:00:00,23.42,23.01
2018-07-13 06:00:00,21.69,23.63
2018-07-13 07:00:00,25.14,32.64
2018-07-13 08:00:00,26.22,42.13
2018-07-13 09:00:00,31.04,46.33
2018-07-13 10:00:00,31.11,45.65
2018-07-13 11:00:00,38.13,49.57
2018-07-13 12:00:00,39.63,50.56
2018-07-13 13:00:00,40.55,55.39
2018-07-13 14:00:00,45.05,67.06
2018-07-13 15:00:00,44.09,63.48
2018-07-13 16:00:00,44.04,59.59
2018-07-13 17:00:00,40.13,58.66
2018-07-13 18:00:00,36.52,44.57
2018-07-13 19:00:00,29.29,33.49
2018-07-13 20:00:00,27.33,32.55
2018-07-13 21:00:00,25.49,32.94
2018-07-13 22:00:00,25.62,26.39
2018-07-13 23:00:00,25.04,23.95
2018-07-14 00:00:00,22.87,22.52
2018-07-14 01:00:00,22.9,22.48
2018-07-14 02:00:00,22.72,22.81
2018-07-14 03:00:00,23.03,22.97
2018-07-14 04:00:00,21.41,21.32
2018-07-14 05:00:00,20.77,10.15
2018-07-14 06:00:00,21.32,30.21
2018-07-14 07:00:00,23.66,24.58
2018-07-14 08:00:00,25.81,27.39
2018-07-14 09:00:00,25.0,26.22
2018-07-14 10:00:00,26.62,25.81
2018-07-14 11:00:00,28.1,26.05
2018-07-14 12:00:00,28.77,25.68
2018-07-14 13:00:00,32.33,26.56
2018-07-14 14:00:00,36.3,28.39
2018-07-14 15:00:00,37.63,38.82
2018-07-14 16:00:00,38.49,35.98
2018-07-14 17:00:00,38.05,29.86
2018-07-14 18:00:00,36.13,34.76
2018-07-14 19:00:00,29.51,34.25
2018-07-14 20:00:00,26.92,32.68
2018-07-14 21:00:00,26.65,27.72
2018-07-14 22:00:00,24.72,23.5
2018-07-14 23:00:00,25.51,23.83
2018-07-15 00:00:00,24.6,24.49
2018-07-15 01:00:00,22.39,23.61
2018-07-15 02:00:00,24.39,23.03
2018-07-15 03:00:00,24.17,23.0
2018-07-15 04:00:00,21.3,24.01
2018-07-15 05:00:00,20.98,24.0
2018-07-15 06:00:00,21.88,22.99
2018-07-15 07:00:00,22.31,22.07
2018-07-15 08:00:00,26.09,21.51
2018-07-15 09:00:00,29.67,21.96
2018-07-15 10:00:00,32.95,25.34
2018-07-15 11:00:00,40.06,26.71
2018-07-15 12:00:00,41.58,30.12
2018-07-15 13:00:00,42.02,37.15
2018-07-15 14:00:00,45.87,38.95
2018-07-15 15:00:00,51.59,38.67
2018-07-15 16:00:00,55.52,53.69
2018-07-15 17:00:00,51.46,66.26
2018-07-15 18:00:00,44.46,54.0
2018-07-15 19:00:00,46.41,63.7
2018-07-15 20:00:00,37.17,59.58
2018-07-15 21:00:00,27.57,39.44
2018-07-15 22:00:00,26.68,27.02
2018-07-15 23:00:00,25.17,25.19
2018-07-16 00:00:00,23.62,25.16
2018-07-16 01:00:00,22.76,24.58
2018-07-16 02:00:00,21.75,25.06
2018-07-16 03:00:00,22.0,24.98
2018-07-16 04:00:00,24.98,29.15
2018-07-16 05:00:00,25.45,26.45
2018-07-16 06:00:00,27.36,51.18
2018-07-16 07:00:00,32.28,46.86
2018-07-16 08:00:00,38.02,39.39
2018-07-16 09:00:00,45.83,42.86
2018-07-16 10:00:00,46.42,65.86
2018-07-16 11:00:00,57.37,68.83
2018-07-16 12:00:00,61.59,75.06
2018-07-16 13:00:00,58.03,84.06
2018-07-16 14:00:00,67.45,72.04
2018-07-16 15:00:00,76.6,65.28
2018-07-16 16:00:00,76.64,90.38
2018-07-16 17:00:00,63.61,88.99
2018-07-16 18:00:00,56.71,60.42
2018-07-16 19:00:00,50.75,52.11
2018-07-16 20:00:00,40.17,50.64
2018-07-16 21:00:00,31.03,31.47
2018-07-16 22:00:00,32.32,36.62
2018-07-16 23:00:00,28.1,28.99
2018-07-17 00:00:00,28.55,27.62
2018-07-17 01:00:00,28.11,26.74
2018-07-17 02:00:00,29.29,25.03
2018-07-17 03:00:00,30.76,26.76
2018-07-17 04:00:00,31.59,30.56
2018-07-17 05:00:00,32.74,33.47
2018-07-17 06:00:00,34.57,28.82
2018-07-17 07:00:00,34.15,27.93
2018-07-17 08:00:00,37.34,37.75
2018-07-17 09:00:00,38.89,45.28
2018-07-17 10:00:00,44.31,57.93
2018-07-17 11:00:00,45.05,56.17
2018-07-17 12:00:00,52.61,54.99
2018-07-17 13:00:00,53.4,36.34
2018-07-17 14:00:00,53.61,32.87
2018-07-17 15:00:00,52.87,28.78
2018-07-17 16:00:00,51.79,27.75
2018-07-17 17:00:00,43.82,24.63
2018-07-17 18:00:00,38.54,22.75
2018-07-17 19:00:00,38.37,23.49
2018-07-17 20:00:00,32.96,22.72
2018-07-17 21:00:00,25.59,21.53
2018-07-17 22:00:00,25.51,21.06
2018-07-17 23:00:00,25.58,22.67
2018-07-18 00:00:00,24.72,22.02
2018-07-18 01:00:00,24.33,21.94
2018-07-18 02:00:00,22.64,22.05
2018-07-18 03:00:00,22.94,21.79
2018-07-18 04:00:00,22.97,21.18
2018-07-18 05:00:00,24.9,20.91
2018-07-18 06:00:00,28.89,20.9
2018-07-18 07:00:00,28.72,21.18
2018-07-18 08:00:00,28.85,21.29
2018-07-18 09:00:00,30.01,21.2
2018-07-18 10:00:00,36.77,21.35
2018-07-18 11:00:00,35.97,24.22
2018-07-18 12:00:00,41.71,24.32
2018-07-18 13:00:00,43.58,24.3
2018-07-18 14:00:00,42.24,26.96
2018-07-18 15:00:00,48.85,31.53
2018-07-18 16:00:00,47.66,32.08
2018-07-18 17:00:00,43.64,37.13
2018-07-18 18:00:00,43.88,35.77
2018-07-18 19:00:00,34.99,26.7
2018-07-18 20:00:00,30.71,23.44
2018-07-18 21:00:00,26.62,23.45
2018-07-18 22:00:00,24.47,21.38
2018-07-18 23:00:00,20.85,23.26
2018-07-19 00:00:00,20.14,21.96
2018-07-19 01:00:00,19.9,19.08
2018-07-19 02:00:00,19.33,19.16
2018-07-19 03:00:00,19.72,19.94
2018-07-19 04:00:00,19.94,20.56
2018-07-19 05:00:00,21.03,21.89
2018-07-19 06:00:00,23.67,29.04
2018-07-19 07:00:00,24.69,28.68
2018-07-19 08:00:00,22.76,25.42
2018-07-19 09:00:00,25.12,25.05
2018-07-19 10:00:00,26.45,22.84
2018-07-19 11:00:00,28.68,24.89
2018-07-19 12:00:00,28.63,25.2
2018-07-19 13:00:00,31.15,26.01
2018-07-19 14:00:00,34.31,27.07
2018-07-19 15:00:00,37.55,33.47
2018-07-19 16:00:00,40.56,47.01
2018-07-19 17:00:00,34.26,39.12
2018-07-19 18:00:00,33.59,44.19
2018-07-19 19:00:00,29.94,34.55
2018-07-19 20:00:00,28.68,33.9
2018-07-19 21:00:00,24.54,22.74
2018-07-19 22:00:00,24.1,24.29
2018-07-19 23:00:00,20.33,21.91
2018-07-20 00:00:00,19.33,21.66
2018-07-20 01:00:00,18.77,22.22
2018-07-20 02:00:00,18.05,19.16
2018-07-20 03:00:00,17.87,14.99
2018-07-20 04:00:00,18.71,19.88
2018-07-20 05:00:00,20.36,20.45
2018-07-20 06:00:00,24.16,23.61
2018-07-20 07:00:00,24.14,26.73
2018-07-20 08:00:00,27.95,23.49
2018-07-20 09:00:00,28.98,25.44
2018-07-20 10:00:00,32.77,30.12
2018-07-20 11:00:00,38.05,27.96
2018-07-20 12:00:00,39.0,32.63
2018-07-20 13:00:00,39.61,28.25
2018-07-20 14:00:00,46.05,28.77
2018-07-20 15:00:00,53.46,32.31
2018-07-20 16:00:00,49.44,33.17
2018-07-20 17:00:00,38.18,33.36
2018-07-20 18:00:00,36.11,32.16
2018-07-20 19:00:00,34.3,29.83
2018-07-20 20:00:00,29.18,31.94
2018-07-20 21:00:00,26.38,37.69
2018-07-20 22:00:00,22.89,23.74
2018-07-20 23:00:00,23.65,22.6
2018-07-21 00:00:00,23.47,22.39
2018-07-21 01:00:00,22.0,24.93
2018-07-21 02:00:00,20.84,23.41
2018-07-21 03:00:00,20.28,22.53
2018-07-21 04:00:00,20.04,22.0
2018-07-21 05:00:00,20.53,23.51
2018-07-21 06:00:00,21.78,26.44
2018-07-21 07:00:00,23.42,29.58
2018-07-21 08:00:00,24.53,28.88
2018-07-21 09:00:00,23.65,21.78
2018-07-21 10:00:00,26.41,20.45
2018-07-21 11:00:00,27.0,20.4
2018-07-21 12:00:00,26.35,20.45
2018-07-21 13:00:00,28.33,20.99
2018-07-21 14:00:00,28.96,23.57
2018-07-21 15:00:00,30.35,25.45
2018-07-21 16:00:00,30.38,26.47
2018-07-21 17:00:00,29.9,26.85
2018-07-21 18:00:00,27.07,23.36
2018-07-21 19:00:00,26.02,20.39
2018-07-21 20:00:00,26.21,23.04
2018-07-21 21:00:00,23.8,20.28
2018-07-21 22:00:00,22.33,20.34
2018-07-21 23:00:00,23.25,17.67
2018-07-22 00:00:00,20.96,16.22
2018-07-22 01:00:00,19.1,10.46
2018-07-22 02:00:00,18.83,7.6
2018-07-22 03:00:00,18.75,10.51
2018-07-22 04:00:00,18.29,13.71
2018-07-22 05:00:00,18.87,13.44
2018-07-22 06:00:00,18.89,9.77
2018-07-22 07:00:00,20.51,13.94
2018-07-22 08:00:00,21.52,22.73
2018-07-22 09:00:00,23.58,24.24
2018-07-22 10:00:00,25.55,21.72
2018-07-22 11:00:00,27.04,28.08
2018-07-22 12:00:00,29.99,32.21
2018-07-22 13:00:00,31.21,31.76
2018-07-22 14:00:00,34.85,25.38
2018-07-22 15:00:00,36.92,35.0
2018-07-22 16:00:00,39.31,35.61
2018-07-22 17:00:00,40.13,29.65
2018-07-22 18:00:00,37.06,28.45
2018-07-22 19:00:00,37.12,25.88
2018-07-22 20:00:00,35.47,31.69
2018-07-22 21:00:00,29.94,25.74
2018-07-22 22:00:00,25.82,31.66
2018-07-22 23:00:00,24.86,24.5
2018-07-23 00:00:00,23.54,24.58
2018-07-23 01:00:00,20.62,24.54
2018-07-23 02:00:00,22.7,24.5
2018-07-23 03:00:00,23.61,24.63
2018-07-23 04:00:00,24.68,26.89
2018-07-23 05:00:00,25.19,27.83
2018-07-23 06:00:00,30.39,37.34
2018-07-23 07:00:00,30.72,51.41
2018-07-23 08:00:00,31.12,46.96
2018-07-23 09:00:00,37.18,50.23
2018-07-23 10:00:00,36.84,41.07
2018-07-23 11:00:00,40.32,46.08
2018-07-23 12:00:00,44.55,52.81
2018-07-23 13:00:00,43.59,51.88
2018-07-23 14:00:00,47.12,54.83
2018-07-23 15:00:00,47.87,59.31
2018-07-23 16:00:00,47.84,64.84
2018-07-23 17:00:00,45.5,59.38
2018-07-23 18:00:00,42.4,48.49
2018-07-23 19:00:00,39.92,45.87
2018-07-23 20:00:00,34.63,37.32
2018-07-23 21:00:00,27.64,27.19
2018-07-23 22:00:00,25.7,29.04
2018-07-23 23:00:00,23.76,23.94
2018-07-24 00:00:00,23.73,22.72
2018-07-24 01:00:00,23.14,22.55
2018-07-24 02:00:00,23.57,22.59
2018-07-24 03:00:00,23.6,23.49
2018-07-24 04:00:00,23.58,23.59
2018-07-24 05:00:00,24.5,31.66
2018-07-24 06:00:00,26.85,22.57
2018-07-24 07:00:00,30.31,26.56
2018-07-24 08:00:00,33.61,35.27
2018-07-24 09:00:00,34.01,31.9
2018-07-24 10:00:00,37.09,37.35
2018-07-24 11:00:00,36.74,32.24
2018-07-24 12:00:00,37.03,36.91
2018-07-24 13:00:00,40.57,44.4
2018-07-24 14:00:00,42.45,46.67
2018-07-24 15:00:00,43.84,56.97
2018-07-24 16:00:00,42.3,66.26
2018-07-24 17:00:00,45.89,62.17
2018-07-24 18:00:00,37.98,51.81
2018-07-24 19:00:00,35.3,46.17
2018-07-24 20:00:00,33.99,43.6
2018-07-24 21:00:00,24.55,31.92
2018-07-24 22:00:00,25.34,28.69
2018-07-24 23:00:00,25.52,27.27
2018-07-25 00:00:00,25.3,30.28
2018-07-25 01:00:00,23.83,26.11
2018-07-25 02:00:00,23.32,25.21
2018-07-25 03:00:00,23.03,23.39
2018-07-25 04:00:00,23.03,25.48
2018-07-25 05:00:00,26.77,32.83
2018-07-25 06:00:00,27.21,40.08
2018-07-25 07:00:00,27.34,39.3
2018-07-25 08:00:00,29.26,41.23
2018-07-25 09:00:00,33.9,44.96
2018-07-25 10:00:00,35.07,38.84
2018-07-25 11:00:00,34.89,42.14
2018-07-25 12:00:00,36.54,51.26
2018-07-25 13:00:00,36.63,49.75
2018-07-25 14:00:00,36.65,35.72
2018-07-25 15:00:00,39.32,39.97
2018-07-25 16:00:00,39.63,36.58
2018-07-25 17:00:00,36.87,36.02
2018-07-25 18:00:00,32.99,36.71
2018-07-25 19:00:00,34.14,37.98
2018-07-25 20:00:00,28.96,29.63
2018-07-25 21:00:00,24.24,27.12
2018-07-25 22:00:00,23.75,25.39
2018-07-25 23:00:00,23.8,22.23
2018-07-26 00:00:00,23.91,21.56
2018-07-26 01:00:00,23.0,20.25
2018-07-26 02:00:00,23.37,20.05
2018-07-26 03:00:00,23.76,20.0
2018-07-26 04:00:00,22.54,20.94
2018-07-26 05:00:00,27.11,20.73
2018-07-26 06:00:00,27.76,22.74
2018-07-26 07:00:00,29.46,26.58
2018-07-26 08:00:00,32.94,28.28
2018-07-26 09:00:00,35.04,24.43
2018-07-26 10:00:00,37.92,27.61
2018-07-26 11:00:00,38.79,32.59
2018-07-26 12:00:00,45.35,37.69
2018-07-26 13:00:00,46.59,36.95
2018-07-26 14:00:00,46.71,36.66
2018-07-26 15:00:00,49.35,31.81
2018-07-26 16:00:00,49.03,32.24
2018-07-26 17:00:00,45.46,36.57
2018-07-26 18:00:00,45.91,34.95
2018-07-26 19:00:00,43.52,30.27
2018-07-26 20:00:00,36.5,29.99
2018-07-26 21:00:00,27.87,22.51
2018-07-26 22:00:00,25.65,22.61
2018-07-26 23:00:00,24.96,22.18
2018-07-27 00:00:00,24.32,21.64
2018-07-27 01:00:00,21.49,17.86
2018-07-27 02:00:00,21.09,-3.81
2018-07-27 03:00:00,20.33,14.86
2018-07-27 04:00:00,21.05,19.83
2018-07-27 05:00:00,23.99,20.24
2018-07-27 06:00:00,28.32,21.13
2018-07-27 07:00:00,27.59,23.61
2018-07-27 08:00:00,32.73,28.65
2018-07-27 09:00:00,37.24,33.85
2018-07-27 10:00:00,41.54,36.99
2018-07-27 11:00:00,43.26,39.6
2018-07-27 12:00:00,48.2,39.21
2018-07-27 13:00:00,51.3,37.43
2018-07-27 14:00:00,62.35,39.54
2018-07-27 15:00:00,60.13,42.08
2018-07-27 16:00:00,51.75,43.4
2018-07-27 17:00:00,44.16,38.56
2018-07-27 18:00:00,41.25,32.83
2018-07-27 19:00:00,40.62,29.76
2018-07-27 20:00:00,34.54,26.88
2018-07-27 21:00:00,26.98,24.16
2018-07-27 22:00:00,27.45,23.78
2018-07-27 23:00:00,27.86,21.37
2018-07-28 00:00:00,24.71,23.94
2018-07-28 01:00:00,24.35,24.82
2018-07-28 02:00:00,23.14,21.97
2018-07-28 03:00:00,23.61,21.05
2018-07-28 04:00:00,23.11,21.47
2018-07-28 05:00:00,22.11,20.98
2018-07-28 06:00:00,24.62,22.18
2018-07-28 07:00:00,25.21,24.27
2018-07-28 08:00:00,28.45,28.8
2018-07-28 09:00:00,28.12,28.12
2018-07-28 10:00:00,30.74,36.15
2018-07-28 11:00:00,36.88,42.47
2018-07-28 12:00:00,34.64,43.6
2018-07-28 13:00:00,36.44,43.44
2018-07-28 14:00:00,40.3,43.92
2018-07-28 15:00:00,41.4,51.39
2018-07-28 16:00:00,40.28,51.97
2018-07-28 17:00:00,38.21,47.11
2018-07-28 18:00:00,34.05,45.04
2018-07-28 19:00:00,36.99,36.64
2018-07-28 20:00:00,32.37,45.24
2018-07-28 21:00:00,28.15,38.3
2018-07-28 22:00:00,25.44,31.48
2018-07-28 23:00:00,25.26,24.88
2018-07-29 00:00:00,24.55,33.14
2018-07-29 01:00:00,22.3,26.79
